customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
cust_000622,382,1,930.36,2,1,3,6,Potential Loyalists
cust_000623,342,1,1415.18,2,1,3,6,Potential Loyalists
cust_000625,108,2,384.53,3,2,2,7,Potential Loyalists
cust_000626,466,1,2996.78,1,1,4,6,Potential Loyalists
cust_000627,361,1,317.57,2,1,2,5,Needs Attention
cust_000628,609,2,1789.0200000000002,1,2,4,7,Potential Loyalists
cust_000629,209,1,172.03,3,1,1,5,Needs Attention
cust_000630,349,2,312.74,2,2,2,6,Potential Loyalists
cust_000631,27,1,30.26,4,1,1,6,Potential Loyalists
cust_000632,47,2,2793.91,4,2,4,10,Champions
cust_000633,452,1,789.21,1,1,3,5,At Risk (high value)
cust_000634,300,4,2289.42,2,4,4,10,Champions
cust_000635,681,1,173.31,1,1,1,3,Needs Attention
cust_000636,586,1,1307.17,1,1,3,5,At Risk (high value)
cust_000637,239,1,2677.26,3,1,4,8,Loyal Customers
cust_000638,660,1,64.52,1,1,1,3,Needs Attention
cust_000639,168,2,522.57,3,3,2,8,Loyal Customers
cust_000641,64,2,153.67000000000002,4,3,1,8,Loyal Customers
cust_000642,664,1,61.650000000000006,1,1,1,3,Needs Attention
cust_000643,84,1,87.65,4,1,1,6,Potential Loyalists
cust_000644,386,1,941.1,2,1,3,6,Potential Loyalists
cust_000645,115,2,5424.07,3,3,4,10,Champions
cust_000646,452,2,333.92,1,3,2,6,Potential Loyalists
cust_000648,654,1,42.760000000000005,1,1,1,3,Needs Attention
cust_000649,182,1,249.36,3,1,2,6,Potential Loyalists
cust_000650,498,1,551.45,1,1,2,4,Needs Attention
cust_000652,528,1,68.91,1,1,1,3,Needs Attention
cust_000654,377,2,372.61,2,3,2,7,Potential Loyalists
cust_000656,251,1,2305.45,2,1,4,7,Potential Loyalists
cust_000658,258,2,316.45,2,3,2,7,Potential Loyalists
cust_000659,109,3,2992.2200000000003,3,4,4,11,Champions
cust_000660,72,3,2503.96,4,4,4,12,Champions
cust_000661,158,4,2568.44,3,4,4,11,Champions
cust_000662,173,1,1135.1,3,1,3,7,Potential Loyalists
cust_000663,211,3,5265.9400000000005,3,4,4,11,Champions
cust_000665,223,2,561.93,3,3,2,8,Loyal Customers
cust_000666,116,3,1440.72,3,4,3,10,Champions
cust_000667,260,3,811.78,2,4,3,9,Loyal Customers
cust_000669,50,2,590.96,4,3,3,10,Champions
cust_000670,285,1,191.22,2,1,1,4,Needs Attention
cust_000671,50,5,4119.860000000001,4,4,4,12,Champions
cust_000672,528,1,105.04,1,1,1,3,Needs Attention
cust_000674,19,1,2768.4500000000003,4,1,4,9,Loyal Customers
cust_000675,481,1,1504.07,1,1,3,5,At Risk (high value)
cust_000677,266,1,193.98,2,1,1,4,Needs Attention
cust_000678,284,2,634.14,2,3,3,8,Loyal Customers
cust_000679,426,3,816.9,2,4,3,9,Loyal Customers
cust_000680,108,3,1306.2100000000003,3,4,3,10,Champions
cust_000681,538,2,1477.46,1,3,3,7,Potential Loyalists
cust_000684,219,1,70.59,3,1,1,5,Needs Attention
cust_000685,132,2,3189.1200000000003,3,3,4,10,Champions
cust_000686,240,2,1174.79,3,3,3,9,Loyal Customers
cust_000687,69,4,1954.82,4,4,4,12,Champions
cust_000688,506,1,872.24,1,1,3,5,At Risk (high value)
cust_000689,79,4,553.07,4,4,2,10,Champions
cust_000690,442,2,489.76,1,3,2,6,Potential Loyalists
cust_000691,409,1,424.6,2,1,2,5,Needs Attention
cust_000692,492,2,626.73,1,3,3,7,Potential Loyalists
cust_000693,197,2,423.22,3,3,2,8,Loyal Customers
cust_000694,354,1,1276.38,2,1,3,6,Potential Loyalists
cust_000695,550,1,2213.78,1,1,4,6,Potential Loyalists
cust_000697,535,1,143.25,1,1,1,3,Needs Attention
cust_000698,342,3,1718.48,2,4,3,9,Loyal Customers
cust_000699,44,2,198.49,4,3,1,8,Loyal Customers
cust_000701,298,1,274.61,2,1,2,5,Needs Attention
cust_000702,318,1,1617.82,2,1,3,6,Potential Loyalists
cust_000703,454,4,1534.22,1,4,3,8,Loyal Customers
cust_000704,78,2,378.96,4,3,2,9,Loyal Customers
cust_000706,93,1,1509.15,4,1,3,8,Loyal Customers
cust_000707,456,1,116.68,1,1,1,3,Needs Attention
cust_000709,147,2,342.0,3,3,2,8,Loyal Customers
cust_000710,1,1,29.72,4,1,1,6,Potential Loyalists
cust_000711,313,1,225.07,2,1,1,4,Needs Attention
cust_000712,119,2,1474.74,3,3,3,9,Loyal Customers
cust_000713,288,2,1058.01,2,3,3,8,Loyal Customers
cust_000716,67,4,2051.7,4,4,4,12,Champions
cust_000717,151,4,4894.43,3,4,4,11,Champions
cust_000719,327,3,1045.21,2,4,3,9,Loyal Customers
cust_000721,114,3,2247.13,3,4,4,11,Champions
cust_000722,289,3,3697.6800000000003,2,4,4,10,Champions
cust_000723,121,2,388.26,3,3,2,8,Loyal Customers
cust_000725,177,1,69.87,3,1,1,5,Needs Attention
cust_000726,23,4,4760.82,4,4,4,12,Champions
cust_000727,41,2,230.41,4,3,1,8,Loyal Customers
cust_000728,412,2,1683.88,2,3,3,8,Loyal Customers
cust_000730,430,3,3645.37,2,4,4,10,Champions
cust_000731,506,2,1855.48,1,3,4,8,Loyal Customers
cust_000732,5,1,165.25,4,1,1,6,Potential Loyalists
cust_000734,102,2,796.65,3,3,3,9,Loyal Customers
cust_000737,445,2,2530.7799999999997,1,3,4,8,Loyal Customers
cust_000739,334,1,2669.38,2,1,4,7,Potential Loyalists
cust_000740,297,1,272.13,2,1,2,5,Needs Attention
cust_000743,267,2,494.12,2,3,2,7,Potential Loyalists
cust_000745,21,2,1377.6499999999999,4,3,3,10,Champions
cust_000746,37,1,56.61000000000001,4,1,1,6,Potential Loyalists
cust_000747,50,2,611.92,4,3,3,10,Champions
cust_000748,547,1,786.27,1,1,3,5,At Risk (high value)
cust_000749,153,1,345.54,3,1,2,6,Potential Loyalists
cust_000752,684,1,1615.75,1,1,3,5,At Risk (high value)
cust_000754,16,4,2884.67,4,4,4,12,Champions
cust_000755,205,3,860.49,3,4,3,10,Champions
cust_000756,32,2,322.69,4,3,2,9,Loyal Customers
cust_000757,348,2,271.89,2,3,2,7,Potential Loyalists
cust_000759,419,2,442.0,2,3,2,7,Potential Loyalists
cust_000760,557,3,4254.38,1,4,4,9,Loyal Customers
cust_000761,25,3,3072.44,4,4,4,12,Champions
cust_000762,230,1,2793.9300000000003,3,1,4,8,Loyal Customers
cust_000763,359,1,508.83,2,1,2,5,Needs Attention
cust_000765,477,1,214.92,1,1,1,3,Needs Attention
cust_000766,636,1,32.37,1,1,1,3,Needs Attention
cust_000767,132,2,536.8199999999999,3,3,2,8,Loyal Customers
cust_000768,106,3,2681.91,3,4,4,11,Champions
cust_000769,399,4,553.22,2,4,2,8,Loyal Customers
cust_000770,88,3,1625.8500000000001,4,4,3,11,Champions
cust_000771,136,2,359.56,3,3,2,8,Loyal Customers
cust_000772,177,1,271.54,3,1,2,6,Potential Loyalists
cust_000773,179,3,2950.73,3,4,4,11,Champions
cust_000774,62,2,1674.94,4,3,3,10,Champions
cust_000775,495,2,2865.24,1,3,4,8,Loyal Customers
cust_000776,379,1,138.94000000000003,2,1,1,4,Needs Attention
cust_000777,597,1,125.35,1,1,1,3,Needs Attention
cust_000778,337,2,318.21999999999997,2,3,2,7,Potential Loyalists
cust_000779,320,1,52.4,2,1,1,4,Needs Attention
cust_000780,413,2,411.24,2,3,2,7,Potential Loyalists
cust_000781,304,2,368.77,2,3,2,7,Potential Loyalists
cust_000783,196,1,780.89,3,1,3,7,Potential Loyalists
cust_000784,108,3,1121.17,3,4,3,10,Champions
cust_000785,624,1,881.75,1,1,3,5,At Risk (high value)
cust_000786,298,1,450.63,2,1,2,5,Needs Attention
cust_000787,13,1,112.85,4,1,1,6,Potential Loyalists
cust_000788,495,1,242.64,1,1,2,4,Needs Attention
cust_000789,63,2,620.21,4,3,3,10,Champions
cust_000790,429,1,191.86,2,1,1,4,Needs Attention
cust_000791,354,2,2553.3300000000004,2,3,4,9,Loyal Customers
cust_000792,426,1,185.91,2,1,1,4,Needs Attention
cust_000793,62,4,1713.5500000000002,4,4,3,11,Champions
cust_000794,448,1,275.4,1,1,2,4,Needs Attention
cust_000796,100,1,231.89,3,1,1,5,Needs Attention
cust_000797,434,1,322.31,1,1,2,4,Needs Attention
cust_000798,1,3,2499.3700000000003,4,4,4,12,Champions
cust_000799,287,1,2602.69,2,1,4,7,Potential Loyalists
cust_000800,377,1,446.29,2,1,2,5,Needs Attention
cust_000801,556,1,34.81,1,1,1,3,Needs Attention
cust_000802,352,2,1747.41,2,3,3,8,Loyal Customers
cust_000804,310,4,1668.12,2,4,3,9,Loyal Customers
cust_000805,501,1,2142.67,1,1,4,6,Potential Loyalists
cust_000806,163,1,1616.04,3,1,3,7,Potential Loyalists
cust_000807,103,1,362.07,3,1,2,6,Potential Loyalists
cust_000808,306,2,1952.58,2,3,4,9,Loyal Customers
cust_000809,188,1,1335.82,3,1,3,7,Potential Loyalists
cust_000810,159,1,62.760000000000005,3,1,1,5,Needs Attention
cust_000811,541,1,85.17,1,1,1,3,Needs Attention
cust_000813,227,1,581.61,3,1,3,7,Potential Loyalists
cust_000814,223,3,2608.13,3,4,4,11,Champions
cust_000815,233,5,2937.05,3,4,4,11,Champions
cust_000816,106,2,609.3199999999999,3,3,3,9,Loyal Customers
cust_000818,18,3,3684.42,4,4,4,12,Champions
cust_000821,708,1,298.39000000000004,1,1,2,4,Needs Attention
cust_000822,419,2,625.8,2,3,3,8,Loyal Customers
cust_000823,455,2,782.23,1,3,3,7,Potential Loyalists
cust_000824,395,3,2104.03,2,4,4,10,Champions
cust_000825,151,3,1606.3400000000001,3,4,3,10,Champions
cust_000827,123,2,605.21,3,3,3,9,Loyal Customers
cust_000830,68,3,3158.31,4,4,4,12,Champions
cust_000831,530,1,1184.9899999999998,1,1,3,5,At Risk (high value)
cust_000832,114,3,854.0200000000001,3,4,3,10,Champions
cust_000834,113,2,1214.81,3,3,3,9,Loyal Customers
cust_000835,88,1,783.12,4,1,3,8,Loyal Customers
cust_000837,190,1,209.32,3,1,1,5,Needs Attention
cust_000838,502,1,152.38,1,1,1,3,Needs Attention
cust_000839,286,2,2381.37,2,3,4,9,Loyal Customers
cust_000840,80,1,431.98,4,1,2,7,Potential Loyalists
cust_000842,384,1,34.32,2,1,1,4,Needs Attention
cust_000844,511,1,44.08,1,1,1,3,Needs Attention
cust_000845,301,4,6989.4400000000005,2,4,4,10,Champions
cust_000846,256,1,340.32,2,1,2,5,Needs Attention
cust_000847,169,2,184.76,3,3,1,7,Potential Loyalists
cust_000848,603,1,121.39,1,1,1,3,Needs Attention
cust_000849,37,1,225.86,4,1,1,6,Potential Loyalists
cust_000850,268,1,114.2,2,1,1,4,Needs Attention
cust_000851,27,1,353.46,4,1,2,7,Potential Loyalists
cust_000853,224,1,498.34,3,1,2,6,Potential Loyalists
cust_000854,383,1,1536.42,2,1,3,6,Potential Loyalists
cust_000855,259,1,131.87,2,1,1,4,Needs Attention
cust_000857,455,3,1061.2,1,4,3,8,Loyal Customers
cust_000858,44,2,365.2,4,3,2,9,Loyal Customers
cust_000859,379,1,107.11,2,1,1,4,Needs Attention
cust_000860,456,1,2492.38,1,1,4,6,Potential Loyalists
cust_000861,21,2,2183.0899999999997,4,3,4,11,Champions
cust_000863,38,2,1169.15,4,3,3,10,Champions
cust_000864,61,3,885.3299999999999,4,4,3,11,Champions
cust_000865,69,2,335.06,4,3,2,9,Loyal Customers
cust_000867,175,2,310.27,3,3,2,8,Loyal Customers
cust_000868,634,1,1899.86,1,1,4,6,Potential Loyalists
cust_000869,576,3,641.9000000000001,1,4,3,8,Loyal Customers
cust_000870,5,4,5229.599999999999,4,4,4,12,Champions
cust_000871,78,1,121.86,4,1,1,6,Potential Loyalists
cust_000872,616,1,302.89,1,1,2,4,Needs Attention
cust_000873,727,1,2522.48,1,1,4,6,Potential Loyalists
cust_000874,22,2,1080.65,4,3,3,10,Champions
cust_000876,474,2,406.87,1,3,2,6,Potential Loyalists
cust_000877,21,3,1112.82,4,4,3,11,Champions
cust_000878,361,1,160.98000000000002,2,1,1,4,Needs Attention
cust_000879,119,2,298.67,3,3,2,8,Loyal Customers
cust_000880,370,1,372.03,2,1,2,5,Needs Attention
cust_000881,519,1,323.37,1,1,2,4,Needs Attention
cust_000882,60,4,1670.9499999999998,4,4,3,11,Champions
cust_000883,131,1,100.91,3,1,1,5,Needs Attention
cust_000885,135,2,786.29,3,3,3,9,Loyal Customers
cust_000886,269,4,4506.63,2,4,4,10,Champions
cust_000887,315,1,633.5500000000001,2,1,3,6,Potential Loyalists
cust_000888,339,1,439.61,2,1,2,5,Needs Attention
cust_000889,256,4,2446.02,2,4,4,10,Champions
cust_000890,560,2,1716.19,1,3,3,7,Potential Loyalists
cust_000891,418,1,102.34,2,1,1,4,Needs Attention
cust_000892,135,3,356.82,3,4,2,9,Loyal Customers
cust_000893,29,1,3390.4300000000003,4,1,4,9,Loyal Customers
cust_000894,580,1,1863.49,1,1,4,6,Potential Loyalists
cust_000895,552,1,238.35,1,1,1,3,Needs Attention
cust_000896,636,1,1368.29,1,1,3,5,At Risk (high value)
cust_000897,56,2,1565.78,4,3,3,10,Champions
cust_000899,5,1,605.29,4,1,3,8,Loyal Customers
cust_000901,224,3,575.88,3,4,2,9,Loyal Customers
cust_000904,685,2,1185.0800000000002,1,3,3,7,Potential Loyalists
cust_000905,515,1,102.33,1,1,1,3,Needs Attention
cust_000906,530,2,2562.29,1,3,4,8,Loyal Customers
cust_000908,190,2,2229.36,3,3,4,10,Champions
cust_000909,336,2,2578.65,2,3,4,9,Loyal Customers
cust_000910,145,4,1095.68,3,4,3,10,Champions
cust_000912,237,2,453.85,3,3,2,8,Loyal Customers
cust_000913,312,2,643.81,2,3,3,8,Loyal Customers
cust_000916,491,2,1142.71,1,3,3,7,Potential Loyalists
cust_000917,21,2,820.13,4,3,3,10,Champions
cust_000918,115,3,531.56,3,4,2,9,Loyal Customers
cust_000919,230,3,2430.29,3,4,4,11,Champions
cust_000920,29,4,4180.27,4,4,4,12,Champions
cust_000922,46,5,3147.74,4,4,4,12,Champions
cust_000923,218,2,3057.8500000000004,3,3,4,10,Champions
cust_000924,44,3,663.29,4,4,3,11,Champions
cust_000925,460,1,278.03000000000003,1,1,2,4,Needs Attention
cust_000926,679,1,1058.4199999999998,1,1,3,5,At Risk (high value)
cust_000928,523,1,167.99,1,1,1,3,Needs Attention
cust_000929,36,3,1200.55,4,4,3,11,Champions
cust_000931,124,1,1044.64,3,1,3,7,Potential Loyalists
cust_000932,455,1,544.96,1,1,2,4,Needs Attention
cust_000933,10,2,987.2,4,3,3,10,Champions
cust_000935,465,2,278.23,1,3,2,6,Potential Loyalists
cust_000936,36,1,156.07,4,1,1,6,Potential Loyalists
cust_000938,374,2,395.54999999999995,2,3,2,7,Potential Loyalists
cust_000939,444,1,55.99,1,1,1,3,Needs Attention
cust_000940,669,1,1174.1,1,1,3,5,At Risk (high value)
cust_000941,172,3,2324.15,3,4,4,11,Champions
cust_000942,375,2,1582.07,2,3,3,8,Loyal Customers
cust_000943,37,2,361.45,4,3,2,9,Loyal Customers
cust_000944,4,2,3193.8700000000003,4,3,4,11,Champions
cust_000946,110,3,608.9200000000001,3,4,3,10,Champions
cust_000947,256,4,405.16,2,4,2,8,Loyal Customers
cust_000948,201,3,351.61,3,4,2,9,Loyal Customers
cust_000949,356,3,693.27,2,4,3,9,Loyal Customers
cust_000950,260,1,411.72,2,1,2,5,Needs Attention
cust_000951,95,2,2037.56,4,3,4,11,Champions
cust_000952,704,1,459.3,1,1,2,4,Needs Attention
cust_000953,34,1,186.11,4,1,1,6,Potential Loyalists
cust_000954,30,3,1650.71,4,4,3,11,Champions
cust_000955,432,1,343.36,1,1,2,4,Needs Attention
cust_000956,142,4,2341.23,3,4,4,11,Champions
cust_000957,641,1,22.63,1,1,1,3,Needs Attention
cust_000958,696,1,97.21,1,1,1,3,Needs Attention
cust_000959,409,1,900.61,2,1,3,6,Potential Loyalists
cust_000961,125,2,897.58,3,3,3,9,Loyal Customers
cust_000963,501,2,1194.94,1,3,3,7,Potential Loyalists
cust_000964,507,1,858.88,1,1,3,5,At Risk (high value)
cust_000965,201,2,976.53,3,3,3,9,Loyal Customers
cust_000966,3,4,5202.07,4,4,4,12,Champions
cust_000968,198,3,211.64,3,4,1,8,Loyal Customers
cust_000969,28,3,4314.93,4,4,4,12,Champions
cust_000972,79,3,329.14,4,4,2,10,Champions
cust_000973,307,2,344.39,2,3,2,7,Potential Loyalists
cust_000974,49,5,4837.99,4,4,4,12,Champions
cust_000975,375,2,683.45,2,3,3,8,Loyal Customers
cust_000976,209,2,1676.6699999999998,3,3,3,9,Loyal Customers
cust_000978,703,1,74.91000000000001,1,1,1,3,Needs Attention
cust_000979,454,1,134.5,1,1,1,3,Needs Attention
cust_000980,445,1,527.0,1,1,2,4,Needs Attention
cust_000981,320,1,2903.44,2,1,4,7,Potential Loyalists
cust_000983,490,1,19.64,1,1,1,3,Needs Attention
cust_000984,24,2,217.98000000000002,4,3,1,8,Loyal Customers
cust_000985,2,2,668.0,4,3,3,10,Champions
cust_000986,295,2,114.25,2,3,1,6,Potential Loyalists
cust_000987,36,3,2790.55,4,4,4,12,Champions
cust_000988,7,2,4222.42,4,3,4,11,Champions
cust_000989,386,2,2164.36,2,3,4,9,Loyal Customers
cust_000990,48,2,283.19,4,3,2,9,Loyal Customers
cust_000991,165,1,781.4,3,1,3,7,Potential Loyalists
cust_000992,398,4,2641.08,2,4,4,10,Champions
cust_000994,69,1,69.18,4,1,1,6,Potential Loyalists
cust_000995,263,1,115.62,2,1,1,4,Needs Attention
cust_000996,189,1,2128.53,3,1,4,8,Loyal Customers
cust_000997,319,2,714.8599999999999,2,3,3,8,Loyal Customers
cust_000999,606,2,468.04,1,3,2,6,Potential Loyalists
cust_001000,376,1,396.04,2,1,2,5,Needs Attention
cust_001001,280,2,3644.7999999999997,2,3,4,9,Loyal Customers
cust_001003,54,2,189.42000000000002,4,3,1,8,Loyal Customers
cust_001004,546,1,440.44,1,1,2,4,Needs Attention
cust_001007,53,2,2114.23,4,3,4,11,Champions
cust_001008,586,2,1371.54,1,3,3,7,Potential Loyalists
cust_001009,225,1,2061.09,3,1,4,8,Loyal Customers
cust_001012,79,2,514.46,4,3,2,9,Loyal Customers
cust_001013,1,2,1040.94,4,3,3,10,Champions
cust_001014,516,2,1959.71,1,3,4,8,Loyal Customers
cust_001015,74,3,2276.81,4,4,4,12,Champions
cust_001016,290,3,2858.3599999999997,2,4,4,10,Champions
cust_001017,40,1,1078.71,4,1,3,8,Loyal Customers
cust_001018,104,2,231.76999999999998,3,3,1,7,Potential Loyalists
cust_001019,413,3,981.8500000000001,2,4,3,9,Loyal Customers
cust_001021,361,1,1374.58,2,1,3,6,Potential Loyalists
cust_001022,433,1,296.97,1,1,2,4,Needs Attention
cust_001024,187,1,1192.1699999999998,3,1,3,7,Potential Loyalists
cust_001025,69,1,62.25,4,1,1,6,Potential Loyalists
cust_001028,463,2,343.05,1,3,2,6,Potential Loyalists
cust_001029,46,1,158.24,4,1,1,6,Potential Loyalists
cust_001030,50,3,1149.71,4,4,3,11,Champions
cust_001031,81,2,412.21,4,3,2,9,Loyal Customers
cust_001032,207,3,776.67,3,4,3,10,Champions
cust_001033,45,2,672.74,4,3,3,10,Champions
cust_001036,42,2,1568.6799999999998,4,3,3,10,Champions
cust_001037,308,1,3047.2,2,1,4,7,Potential Loyalists
cust_001040,100,3,2019.6299999999999,3,4,4,11,Champions
cust_001041,323,1,414.23,2,1,2,5,Needs Attention
cust_001043,108,1,1348.34,3,1,3,7,Potential Loyalists
cust_001044,382,1,62.6,2,1,1,4,Needs Attention
cust_001045,268,2,164.9,2,3,1,6,Potential Loyalists
cust_001046,409,1,3096.3,2,1,4,7,Potential Loyalists
cust_001048,26,2,351.0,4,3,2,9,Loyal Customers
cust_001049,242,1,706.27,2,1,3,6,Potential Loyalists
cust_001050,41,3,2106.5400000000004,4,4,4,12,Champions
cust_001051,64,2,1561.86,4,3,3,10,Champions
cust_001054,117,3,1788.98,3,4,4,11,Champions
cust_001055,195,1,254.09,3,1,2,6,Potential Loyalists
cust_001058,170,3,1820.1800000000003,3,4,4,11,Champions
cust_001059,126,3,3873.59,3,4,4,11,Champions
cust_001060,111,1,465.18,3,1,2,6,Potential Loyalists
cust_001062,528,2,2108.66,1,3,4,8,Loyal Customers
cust_001063,603,1,1075.5700000000002,1,1,3,5,At Risk (high value)
cust_001065,342,1,2470.04,2,1,4,7,Potential Loyalists
cust_001066,570,1,128.14,1,1,1,3,Needs Attention
cust_001067,401,2,4173.66,2,3,4,9,Loyal Customers
cust_001068,572,1,213.97,1,1,1,3,Needs Attention
cust_001069,639,2,421.45000000000005,1,3,2,6,Potential Loyalists
cust_001070,414,2,3352.54,2,3,4,9,Loyal Customers
cust_001072,219,2,784.38,3,3,3,9,Loyal Customers
cust_001073,333,2,128.46,2,3,1,6,Potential Loyalists
cust_001074,11,3,3964.31,4,4,4,12,Champions
cust_001075,59,3,3170.17,4,4,4,12,Champions
cust_001076,344,1,248.35,2,1,2,5,Needs Attention
cust_001077,546,1,366.61,1,1,2,4,Needs Attention
cust_001079,190,4,2357.54,3,4,4,11,Champions
cust_001080,172,2,217.22,3,3,1,7,Potential Loyalists
cust_001081,221,3,3257.23,3,4,4,11,Champions
cust_001082,147,2,494.68,3,3,2,8,Loyal Customers
cust_001088,54,3,1710.1399999999999,4,4,3,11,Champions
cust_001089,350,2,882.05,2,3,3,8,Loyal Customers
cust_001091,604,1,804.72,1,1,3,5,At Risk (high value)
cust_001093,140,2,620.79,3,3,3,9,Loyal Customers
cust_001094,20,2,256.26,4,3,2,9,Loyal Customers
cust_001095,651,2,210.34999999999997,1,3,1,5,Needs Attention
cust_001096,257,3,858.97,2,4,3,9,Loyal Customers
cust_001098,68,5,5455.85,4,4,4,12,Champions
cust_001099,552,1,275.17,1,1,2,4,Needs Attention
cust_001100,30,2,2126.95,4,3,4,11,Champions
cust_001101,574,1,93.18,1,1,1,3,Needs Attention
cust_001102,484,2,242.95,1,3,2,6,Potential Loyalists
cust_001103,151,1,157.51999999999998,3,1,1,5,Needs Attention
cust_001104,243,4,4980.9800000000005,2,4,4,10,Champions
cust_001105,45,2,2178.18,4,3,4,11,Champions
cust_001106,218,1,2235.38,3,1,4,8,Loyal Customers
cust_001107,189,1,375.69,3,1,2,6,Potential Loyalists
cust_001108,190,1,289.98,3,1,2,6,Potential Loyalists
cust_001109,34,2,274.02,4,3,2,9,Loyal Customers
cust_001110,625,1,431.1,1,1,2,4,Needs Attention
cust_001111,209,1,222.08,3,1,1,5,Needs Attention
cust_001115,545,1,152.95,1,1,1,3,Needs Attention
cust_001116,447,2,4266.0,1,3,4,8,Loyal Customers
cust_001117,385,1,29.11,2,1,1,4,Needs Attention
cust_001118,247,2,500.93,2,3,2,7,Potential Loyalists
cust_001120,116,2,469.22,3,3,2,8,Loyal Customers
cust_001122,694,1,155.29,1,1,1,3,Needs Attention
cust_001124,299,3,1712.81,2,4,3,9,Loyal Customers
cust_001125,30,4,2921.7599999999998,4,4,4,12,Champions
cust_001126,1,4,3264.37,4,4,4,12,Champions
cust_001127,8,1,104.63,4,1,1,6,Potential Loyalists
cust_001128,135,2,2753.03,3,3,4,10,Champions
cust_001129,284,4,970.0500000000001,2,4,3,9,Loyal Customers
cust_001130,131,1,181.94,3,1,1,5,Needs Attention
cust_001131,108,1,38.95,3,1,1,5,Needs Attention
cust_001132,170,2,2260.47,3,3,4,10,Champions
cust_001133,471,1,95.49,1,1,1,3,Needs Attention
cust_001134,24,3,3109.07,4,4,4,12,Champions
cust_001135,103,1,320.92999999999995,3,1,2,6,Potential Loyalists
cust_001136,147,2,2113.53,3,3,4,10,Champions
cust_001137,289,2,2570.41,2,3,4,9,Loyal Customers
cust_001138,301,3,730.3,2,4,3,9,Loyal Customers
cust_001140,153,3,4416.41,3,4,4,11,Champions
cust_001141,237,4,2292.3099999999995,3,4,4,11,Champions
cust_001142,268,1,1336.2800000000002,2,1,3,6,Potential Loyalists
cust_001145,159,1,90.92,3,1,1,5,Needs Attention
cust_001146,625,1,1552.74,1,1,3,5,At Risk (high value)
cust_001148,687,1,853.01,1,1,3,5,At Risk (high value)
cust_001149,514,1,71.68,1,1,1,3,Needs Attention
cust_001150,217,1,446.01,3,1,2,6,Potential Loyalists
cust_001151,232,2,1760.86,3,3,3,9,Loyal Customers
cust_001152,235,1,292.47,3,1,2,6,Potential Loyalists
cust_001154,540,1,24.93,1,1,1,3,Needs Attention
cust_001155,148,1,1395.59,3,1,3,7,Potential Loyalists
cust_001156,555,1,1672.39,1,1,3,5,At Risk (high value)
cust_001159,164,3,386.22,3,4,2,9,Loyal Customers
cust_001160,671,1,204.39,1,1,1,3,Needs Attention
cust_001161,517,2,259.9,1,3,2,6,Potential Loyalists
cust_001164,48,4,3833.56,4,4,4,12,Champions
cust_001165,399,1,328.71,2,1,2,5,Needs Attention
cust_001167,51,2,327.99,4,3,2,9,Loyal Customers
cust_001168,354,1,203.38,2,1,1,4,Needs Attention
cust_001169,462,1,229.31,1,1,1,3,Needs Attention
