order_id,customer_id,customer_state,product_category,price,freight_value,payment_type,payment_installments,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,is_late,review_score
ord_011935,cust_000678,MG,electronics,253.96,23.05,credit_card,4,2023-01-15,2023-01-17,2023-01-22,2,0,5.0
ord_001925,cust_004481,PR,toys,33.81,4.68,credit_card,6,2023-01-15,2023-01-19,2023-01-24,4,0,3.0
ord_007889,cust_005692,RS,sports_leisure,439.12,56.68,credit_card,9,2023-01-15,2023-01-24,2023-01-26,9,0,4.0
ord_002974,cust_001524,CE,garden_tools,100.11,6.57,credit_card,4,2023-01-16,2023-01-25,2023-01-30,9,0,5.0
ord_000589,cust_005713,MG,electronics,883.79,81.13,credit_card,1,2023-01-16,2023-01-21,2023-01-26,5,0,4.0
ord_001064,cust_008428,RJ,beauty_health,220.13,7.7,credit_card,9,2023-01-16,2023-01-22,2023-01-27,6,0,4.0
ord_010121,cust_000949,RJ,fashion,145.38,4.46,boleto,1,2023-01-16,2023-01-22,2023-01-27,6,0,5.0
ord_001210,cust_008502,PR,furniture,543.55,46.77,credit_card,6,2023-01-16,2023-01-22,2023-01-27,6,0,5.0
ord_008091,cust_003741,MG,fashion,352.87,23.53,credit_card,4,2023-01-16,2023-01-20,2023-01-25,4,0,4.0
ord_011347,cust_008861,BA,sports_leisure,575.06,57.98,credit_card,9,2023-01-16,2023-01-24,2023-01-29,8,0,2.0
ord_004516,cust_008671,RJ,computers_accessories,370.9,51.33,debit_card,1,2023-01-16,2023-01-22,2023-01-27,6,0,5.0
ord_010015,cust_006205,SP,toys,178.5,11.94,credit_card,6,2023-01-16,2023-01-21,2023-01-26,5,0,5.0
ord_003847,cust_003135,MG,beauty_health,231.8,25.66,credit_card,2,2023-01-16,2023-01-18,2023-01-23,2,0,4.0
ord_005479,cust_008269,RJ,housewares,291.84,15.38,credit_card,8,2023-01-16,2023-01-25,2023-01-30,9,0,5.0
ord_000374,cust_000559,RS,electronics,1809.13,178.2,credit_card,2,2023-01-16,2023-01-22,2023-01-27,6,0,5.0
ord_006171,cust_004366,MG,sports_leisure,101.03,11.18,boleto,1,2023-01-16,2023-01-20,2023-01-24,4,0,4.0
ord_003331,cust_006547,SC,garden_tools,183.76,17.0,credit_card,6,2023-01-16,2023-01-21,2023-01-25,5,0,3.0
ord_003197,cust_007214,BA,toys,29.56,3.16,credit_card,3,2023-01-16,2023-01-24,2023-01-29,8,0,2.0
ord_007703,cust_007999,SP,electronics,1272.26,75.75,credit_card,4,2023-01-17,2023-01-22,2023-01-27,5,0,4.0
ord_001977,cust_000775,RJ,computers_accessories,1599.55,126.22,credit_card,4,2023-01-17,2023-01-23,2023-01-26,6,0,2.0
ord_002465,cust_003516,BA,beauty_health,181.56,15.77,credit_card,4,2023-01-17,2023-01-20,2023-01-25,3,0,3.0
ord_005000,cust_004471,SC,beauty_health,76.64,5.4,credit_card,2,2023-01-17,2023-01-22,2023-01-27,5,0,4.0
ord_010305,cust_007718,RJ,sports_leisure,264.03,29.33,boleto,1,2023-01-17,2023-01-21,2023-01-26,4,0,1.0
ord_007591,cust_006791,SP,fashion,336.0,40.87,credit_card,7,2023-01-17,2023-01-20,2023-01-25,3,0,5.0
ord_002422,cust_004757,MG,computers_accessories,1041.82,82.36,credit_card,1,2023-01-17,2023-01-21,2023-01-26,4,0,5.0
ord_010549,cust_004122,SP,garden_tools,75.45,5.02,boleto,1,2023-01-17,2023-01-19,2023-01-24,2,0,5.0
ord_004557,cust_001985,SP,fashion,234.24,21.62,credit_card,1,2023-01-17,2023-01-22,2023-01-27,5,0,5.0
ord_002946,cust_003173,SP,fashion,304.36,32.62,credit_card,3,2023-01-17,2023-01-21,2023-01-26,4,0,5.0
ord_001735,cust_005699,BA,beauty_health,215.03,30.28,credit_card,8,2023-01-17,2023-01-19,2023-01-24,2,0,5.0
ord_000480,cust_007192,SP,books,107.08,15.71,debit_card,1,2023-01-17,2023-01-24,2023-01-29,7,0,5.0
ord_005589,cust_007347,MG,beauty_health,82.52,4.27,credit_card,2,2023-01-17,2023-01-27,2023-01-29,10,0,2.0
ord_005603,cust_007072,SP,books,65.32,6.01,credit_card,3,2023-01-17,2023-01-22,2023-01-27,5,0,4.0
ord_005623,cust_000942,SP,toys,40.46,2.05,boleto,1,2023-01-17,2023-01-25,2023-01-30,8,0,
ord_010141,cust_002827,RS,books,102.05,7.13,voucher,1,2023-01-17,2023-01-26,2023-01-30,9,0,5.0
ord_004327,cust_008975,PE,beauty_health,118.25,9.59,credit_card,3,2023-01-17,2023-01-23,2023-01-28,6,0,1.0
ord_004019,cust_002696,SP,fashion,135.72,16.53,credit_card,7,2023-01-17,2023-01-22,2023-01-27,5,0,3.0
ord_008503,cust_004635,RJ,electronics,2342.81,317.48,credit_card,4,2023-01-17,2023-01-24,2023-01-29,7,0,5.0
ord_008090,cust_006338,RJ,toys,136.6,16.65,credit_card,4,2023-01-17,2023-01-19,2023-01-24,2,0,4.0
ord_001805,cust_007123,GO,computers_accessories,536.18,77.2,credit_card,5,2023-01-17,2023-01-25,2023-01-30,8,0,4.0
ord_008813,cust_007255,BA,computers_accessories,1167.14,120.14,credit_card,8,2023-01-17,2023-01-19,2023-01-24,2,0,4.0
ord_003697,cust_004933,PE,computers_accessories,975.88,129.84,debit_card,1,2023-01-17,2023-01-25,2023-01-28,8,0,2.0
ord_001051,cust_005986,SP,fashion,226.97,14.82,credit_card,1,2023-01-17,2023-01-25,2023-01-30,8,0,4.0
ord_000004,cust_005734,SC,sports_leisure,150.28,9.47,credit_card,8,2023-01-17,2023-01-25,2023-01-28,8,0,5.0
ord_006992,cust_008414,RS,housewares,144.82,12.58,credit_card,8,2023-01-17,2023-01-21,2023-01-26,4,0,4.0
ord_001969,cust_007177,PR,toys,182.82,12.18,credit_card,1,2023-01-18,2023-01-21,2023-01-26,3,0,3.0
ord_008762,cust_006553,RJ,computers_accessories,821.63,112.48,boleto,1,2023-01-18,2023-01-23,2023-01-28,5,0,5.0
ord_000019,cust_003385,PR,toys,83.44,4.86,boleto,1,2023-01-18,2023-01-23,2023-01-28,5,0,4.0
ord_002759,cust_002767,SP,beauty_health,32.66,2.48,credit_card,3,2023-01-18,2023-01-23,2023-01-28,5,0,4.0
ord_001389,cust_000933,RS,beauty_health,217.42,25.79,credit_card,3,2023-01-18,2023-01-23,2023-01-28,5,0,5.0
ord_006962,cust_007420,RS,toys,182.85,27.32,voucher,1,2023-01-18,2023-01-24,2023-01-28,6,0,3.0
ord_000612,cust_008702,BA,housewares,42.27,5.36,credit_card,3,2023-01-18,2023-01-22,2023-01-27,4,0,3.0
ord_003617,cust_002382,SP,beauty_health,32.73,4.81,credit_card,3,2023-01-18,2023-01-28,2023-02-01,10,0,4.0
ord_010791,cust_006459,RS,computers_accessories,1775.33,108.97,credit_card,3,2023-01-18,2023-01-24,2023-01-27,6,0,5.0
ord_004864,cust_002938,GO,fashion,286.0,23.02,voucher,1,2023-01-18,2023-01-22,2023-01-26,4,0,1.0
ord_008211,cust_008123,GO,computers_accessories,679.23,30.51,boleto,1,2023-01-18,2023-01-26,2023-01-31,8,0,4.0
ord_005105,cust_006146,CE,toys,32.63,1.15,voucher,1,2023-01-18,2023-01-22,2023-01-27,4,0,4.0
ord_009170,cust_001900,SC,electronics,1261.71,172.96,credit_card,1,2023-01-18,2023-01-28,2023-01-31,10,0,5.0
ord_006254,cust_001507,RS,electronics,2324.97,150.84,credit_card,1,2023-01-18,2023-01-24,2023-01-29,6,0,4.0
ord_004195,cust_000268,MG,housewares,113.88,11.67,credit_card,4,2023-01-18,2023-01-26,2023-01-31,8,0,4.0
ord_005074,cust_004922,RS,books,95.55,12.85,credit_card,6,2023-01-18,2023-01-23,2023-01-28,5,0,5.0
ord_006643,cust_003401,RS,electronics,953.88,114.51,debit_card,1,2023-01-18,2023-01-31,2023-01-29,13,1,4.0
ord_007062,cust_000225,RS,beauty_health,42.05,3.11,debit_card,1,2023-01-18,2023-01-27,2023-02-01,9,0,5.0
ord_004531,cust_006638,CE,fashion,214.19,14.79,credit_card,8,2023-01-18,2023-01-20,2023-01-25,2,0,5.0
ord_009325,cust_007980,MG,housewares,58.35,1.77,credit_card,5,2023-01-18,2023-01-21,2023-01-26,3,0,2.0
ord_010106,cust_001858,SP,electronics,1865.16,231.21,credit_card,2,2023-01-19,2023-01-26,2023-01-31,7,0,5.0
ord_001538,cust_006477,SC,fashion,134.6,9.72,credit_card,8,2023-01-19,2023-01-27,2023-02-01,8,0,5.0
ord_003022,cust_001072,MG,electronics,151.19,12.83,credit_card,8,2023-01-19,2023-01-24,2023-01-29,5,0,5.0
ord_001142,cust_007009,SP,computers_accessories,802.49,107.04,credit_card,9,2023-01-19,2023-01-26,2023-01-31,7,0,4.0
ord_004455,cust_007362,RS,fashion,142.82,6.67,credit_card,1,2023-01-19,2023-01-25,2023-01-29,6,0,5.0
ord_001134,cust_001639,RS,electronics,1677.99,146.53,credit_card,9,2023-01-19,2023-01-27,2023-02-01,8,0,5.0
ord_002756,cust_007661,SP,computers_accessories,920.65,43.65,credit_card,8,2023-01-19,2023-01-23,2023-01-27,4,0,4.0
ord_005743,cust_008625,RS,sports_leisure,486.29,16.22,voucher,1,2023-01-19,2023-01-24,2023-01-29,5,0,4.0
ord_008498,cust_005977,RJ,beauty_health,129.14,4.19,credit_card,8,2023-01-19,2023-01-24,2023-01-29,5,0,5.0
ord_007806,cust_003567,GO,computers_accessories,773.65,62.36,credit_card,2,2023-01-19,2023-01-23,2023-01-28,4,0,4.0
ord_011288,cust_004860,SP,garden_tools,88.18,8.98,credit_card,6,2023-01-19,2023-01-26,2023-01-31,7,0,
ord_002497,cust_007616,GO,beauty_health,94.57,12.34,credit_card,8,2023-01-19,2023-01-26,2023-01-31,7,0,5.0
ord_006283,cust_000546,RJ,garden_tools,80.41,10.35,credit_card,7,2023-01-19,2023-01-25,2023-01-27,6,0,1.0
ord_005860,cust_008032,RJ,beauty_health,45.25,6.34,credit_card,2,2023-01-19,2023-01-24,2023-01-29,5,0,5.0
ord_001623,cust_005238,MG,books,79.31,6.15,credit_card,5,2023-01-19,2023-01-28,2023-02-02,9,0,5.0
ord_004737,cust_000904,RS,electronics,923.43,110.47,credit_card,1,2023-01-19,2023-01-28,2023-02-02,9,0,5.0
ord_011862,cust_008031,SP,housewares,101.9,10.55,credit_card,8,2023-01-19,2023-01-24,2023-01-28,5,0,4.0
ord_001881,cust_008734,BA,computers_accessories,221.18,26.66,boleto,1,2023-01-19,2023-01-25,2023-01-30,6,0,5.0
ord_002039,cust_002160,SP,beauty_health,126.99,15.75,credit_card,2,2023-01-19,2023-01-25,2023-01-30,6,0,4.0
ord_006589,cust_007169,RS,toys,151.39,21.57,debit_card,1,2023-01-20,2023-01-29,2023-02-01,9,0,4.0
ord_006971,cust_001500,SC,beauty_health,118.17,13.81,credit_card,2,2023-01-20,2023-01-24,2023-01-29,4,0,5.0
ord_006665,cust_007830,SP,fashion,136.13,11.27,boleto,1,2023-01-20,2023-01-27,2023-02-01,7,0,5.0
ord_007005,cust_004458,SC,electronics,2321.24,259.83,credit_card,6,2023-01-20,2023-01-22,2023-01-27,2,0,5.0
ord_011218,cust_007381,RS,fashion,258.81,22.24,credit_card,6,2023-01-20,2023-01-30,2023-02-03,10,0,5.0
ord_007041,cust_008071,MG,beauty_health,59.73,3.96,debit_card,1,2023-01-20,2023-01-30,2023-02-02,10,0,4.0
ord_011024,cust_007103,PR,fashion,374.3,41.02,credit_card,9,2023-01-20,2023-01-28,2023-02-02,8,0,4.0
ord_007810,cust_001181,SP,housewares,245.63,7.47,credit_card,9,2023-01-20,2023-01-30,2023-02-01,10,0,2.0
ord_006281,cust_003259,SP,toys,54.88,6.56,credit_card,1,2023-01-20,2023-01-23,2023-01-28,3,0,5.0
ord_001218,cust_008436,RJ,sports_leisure,439.39,45.98,credit_card,7,2023-01-20,2023-01-25,2023-01-27,5,0,2.0
ord_001281,cust_007490,RJ,sports_leisure,178.47,10.17,credit_card,9,2023-01-20,2023-01-27,2023-02-01,7,0,3.0
ord_011346,cust_003827,SP,fashion,347.91,30.27,boleto,1,2023-01-21,2023-01-25,2023-01-30,4,0,4.0
ord_001453,cust_008032,SP,fashion,299.21,20.41,credit_card,8,2023-01-21,2023-01-30,2023-02-03,9,0,5.0
ord_002095,cust_002979,SP,beauty_health,55.75,4.18,debit_card,1,2023-01-21,2023-01-27,2023-02-01,6,0,5.0
ord_006867,cust_008475,SP,beauty_health,142.7,13.49,boleto,1,2023-01-21,2023-02-03,2023-02-01,13,1,2.0
ord_006875,cust_008296,SP,furniture,559.85,42.58,boleto,1,2023-01-21,2023-01-24,2023-01-29,3,0,5.0
ord_007456,cust_006035,RS,toys,153.75,15.76,boleto,1,2023-01-21,2023-01-23,2023-01-28,2,0,4.0
ord_003025,cust_007605,BA,furniture,2792.97,231.57,credit_card,6,2023-01-21,2023-01-23,2023-01-28,2,0,5.0
ord_010645,cust_003201,PE,garden_tools,121.74,14.6,credit_card,3,2023-01-21,2023-02-01,2023-01-30,11,1,2.0
ord_009951,cust_002639,SP,electronics,1795.26,234.57,boleto,1,2023-01-21,2023-01-26,2023-01-29,5,0,5.0
ord_008357,cust_006963,MG,housewares,107.44,8.87,boleto,1,2023-01-21,2023-01-27,2023-02-01,6,0,5.0
ord_005892,cust_008949,SC,computers_accessories,1307.52,160.02,boleto,1,2023-01-21,2023-01-25,2023-01-30,4,0,4.0
ord_003126,cust_001105,SP,computers_accessories,1745.85,131.15,credit_card,4,2023-01-21,2023-02-02,2023-01-31,12,1,3.0
ord_001329,cust_008780,RJ,sports_leisure,537.69,44.73,credit_card,7,2023-01-21,2023-01-26,2023-01-31,5,0,5.0
ord_010270,cust_002945,SP,beauty_health,61.41,1.87,credit_card,4,2023-01-22,2023-01-26,2023-01-31,4,0,
ord_010096,cust_006190,MG,beauty_health,93.62,7.62,credit_card,2,2023-01-22,2023-01-24,2023-01-29,2,0,4.0
ord_011253,cust_001395,PR,beauty_health,76.88,9.67,credit_card,4,2023-01-22,2023-01-30,2023-02-04,8,0,4.0
ord_004736,cust_003494,RS,furniture,826.02,106.51,credit_card,4,2023-01-22,2023-01-27,2023-01-31,5,0,5.0
ord_000969,cust_000966,SP,electronics,2205.3,213.2,credit_card,8,2023-01-22,2023-01-26,2023-01-31,4,0,4.0
ord_009735,cust_008194,SP,electronics,1177.53,173.76,credit_card,5,2023-01-22,2023-01-30,2023-02-03,8,0,4.0
ord_002744,cust_004258,SP,fashion,280.65,33.5,boleto,1,2023-01-22,2023-01-31,2023-02-05,9,0,5.0
ord_010304,cust_003759,SP,beauty_health,192.41,16.61,credit_card,1,2023-01-22,2023-01-31,2023-02-05,9,0,5.0
ord_006302,cust_005009,PR,beauty_health,133.08,16.83,credit_card,8,2023-01-22,2023-01-29,2023-02-03,7,0,3.0
ord_000438,cust_007587,RJ,electronics,510.08,36.15,credit_card,3,2023-01-23,2023-02-01,2023-02-05,9,0,5.0
ord_006094,cust_000821,RS,sports_leisure,269.97,28.42,boleto,1,2023-01-23,2023-01-25,2023-01-30,2,0,4.0
ord_003485,cust_002068,RJ,fashion,398.36,53.77,credit_card,1,2023-01-23,2023-01-26,2023-01-31,3,0,1.0
ord_009755,cust_002667,SP,housewares,183.39,9.7,voucher,1,2023-01-23,2023-01-28,2023-02-02,5,0,5.0
ord_000186,cust_007125,SC,beauty_health,151.23,6.74,credit_card,2,2023-01-23,2023-01-30,2023-02-04,7,0,5.0
ord_007402,cust_008023,SP,computers_accessories,986.96,49.53,credit_card,1,2023-01-23,2023-01-27,2023-02-01,4,0,
ord_010915,cust_001384,SP,sports_leisure,230.66,18.95,credit_card,5,2023-01-23,2023-01-25,2023-01-30,2,0,4.0
ord_005340,cust_005801,SP,electronics,1787.59,189.98,credit_card,9,2023-01-23,2023-01-28,2023-02-02,5,0,4.0
ord_000711,cust_007240,RJ,books,36.46,3.35,debit_card,1,2023-01-23,2023-01-26,2023-01-31,3,0,5.0
ord_008639,cust_007902,SP,furniture,1849.91,181.49,credit_card,5,2023-01-23,2023-01-28,2023-02-02,5,0,5.0
ord_011993,cust_002791,RJ,electronics,2008.83,199.27,boleto,1,2023-01-23,2023-02-01,2023-02-04,9,0,5.0
ord_003516,cust_002773,MG,garden_tools,270.93,22.58,voucher,1,2023-01-23,2023-01-31,2023-02-04,8,0,5.0
ord_005687,cust_008075,SP,electronics,2479.14,205.81,credit_card,2,2023-01-23,2023-01-28,2023-02-02,5,0,5.0
ord_001480,cust_003389,BA,beauty_health,181.84,12.05,credit_card,3,2023-01-23,2023-01-29,2023-02-03,6,0,4.0
ord_002474,cust_006748,SP,electronics,2508.42,245.62,credit_card,4,2023-01-23,2023-01-26,2023-01-31,3,0,4.0
ord_003155,cust_000270,RS,housewares,126.48,5.26,credit_card,2,2023-01-24,2023-01-26,2023-01-31,2,0,2.0
ord_005254,cust_008082,MG,beauty_health,210.27,15.17,credit_card,4,2023-01-24,2023-01-26,2023-01-31,2,0,2.0
ord_002439,cust_000285,SP,electronics,280.92,30.44,credit_card,4,2023-01-24,2023-02-01,2023-02-06,8,0,5.0
ord_010127,cust_001482,PR,furniture,1779.26,147.29,boleto,1,2023-01-24,2023-02-01,2023-02-06,8,0,2.0
ord_008366,cust_005559,BA,sports_leisure,218.5,22.41,credit_card,4,2023-01-24,2023-01-31,2023-02-05,7,0,5.0
ord_000280,cust_003170,SP,sports_leisure,51.92,1.87,credit_card,2,2023-01-24,2023-02-04,2023-02-06,11,0,2.0
ord_010768,cust_000628,MG,computers_accessories,1629.53,73.6,credit_card,1,2023-01-24,2023-02-01,2023-02-06,8,0,1.0
ord_010193,cust_000324,PE,toys,121.15,6.74,credit_card,1,2023-01-24,2023-01-26,2023-01-31,2,0,5.0
ord_007237,cust_006256,PR,electronics,1717.26,185.1,boleto,1,2023-01-24,2023-01-28,2023-02-02,4,0,3.0
ord_011731,cust_003087,SC,sports_leisure,190.53,18.97,credit_card,3,2023-01-24,2023-01-27,2023-02-01,3,0,5.0
ord_008874,cust_003044,MG,housewares,127.29,8.43,credit_card,5,2023-01-24,2023-01-27,2023-02-01,3,0,5.0
ord_004610,cust_002799,MG,computers_accessories,588.87,84.34,credit_card,5,2023-01-24,2023-01-26,2023-01-31,2,0,5.0
ord_001200,cust_002983,RJ,housewares,185.42,7.62,credit_card,3,2023-01-24,2023-01-28,2023-02-02,4,0,2.0
ord_008189,cust_005790,SP,housewares,105.17,7.97,boleto,1,2023-01-24,2023-02-08,2023-02-06,15,1,4.0
ord_001897,cust_003850,RJ,garden_tools,62.98,6.15,credit_card,1,2023-01-24,2023-01-29,2023-02-03,5,0,5.0
ord_003829,cust_007212,SP,housewares,107.7,4.28,boleto,1,2023-01-24,2023-02-02,2023-02-07,9,0,2.0
ord_008972,cust_006334,MG,toys,74.69,7.34,voucher,1,2023-01-25,2023-02-05,2023-02-03,11,1,1.0
ord_005196,cust_000228,SP,furniture,1246.73,67.5,credit_card,1,2023-01-25,2023-02-04,2023-02-02,10,1,1.0
ord_007749,cust_000256,RJ,sports_leisure,380.09,21.95,credit_card,9,2023-01-25,2023-02-02,2023-02-07,8,0,5.0
ord_009482,cust_002611,RJ,furniture,298.74,29.99,boleto,1,2023-01-25,2023-02-02,2023-02-07,8,0,4.0
ord_007020,cust_001075,RJ,fashion,294.04,42.88,credit_card,9,2023-01-25,2023-01-30,2023-02-04,5,0,2.0
ord_004426,cust_002363,SP,electronics,1858.36,244.48,boleto,1,2023-01-25,2023-02-05,2023-02-03,11,1,4.0
ord_000950,cust_007973,RJ,electronics,378.94,40.27,credit_card,6,2023-01-25,2023-02-01,2023-02-06,7,0,5.0
ord_002547,cust_006574,SP,books,57.56,6.79,credit_card,4,2023-01-25,2023-01-27,2023-02-01,2,0,4.0
ord_010211,cust_007485,SP,sports_leisure,542.69,67.49,credit_card,5,2023-01-25,2023-01-29,2023-02-02,4,0,5.0
ord_009019,cust_003487,SP,toys,145.48,18.68,credit_card,3,2023-01-25,2023-02-02,2023-02-07,8,0,2.0
ord_001400,cust_005179,BA,beauty_health,159.89,15.75,credit_card,2,2023-01-25,2023-02-02,2023-02-07,8,0,4.0
ord_010487,cust_007202,SP,furniture,2208.8,321.56,credit_card,8,2023-01-25,2023-02-02,2023-02-07,8,0,4.0
ord_002304,cust_008078,GO,sports_leisure,277.58,14.15,credit_card,1,2023-01-25,2023-02-03,2023-02-08,9,0,4.0
ord_000648,cust_003374,SP,toys,66.08,8.25,credit_card,5,2023-01-25,2023-01-31,2023-02-05,6,0,2.0
ord_002334,cust_003604,PR,housewares,218.7,27.53,boleto,1,2023-01-25,2023-01-30,2023-02-04,5,0,3.0
ord_009874,cust_001614,BA,electronics,509.51,39.29,credit_card,4,2023-01-25,2023-01-29,2023-02-03,4,0,4.0
ord_004091,cust_003354,PR,fashion,146.4,6.04,credit_card,3,2023-01-25,2023-02-03,2023-02-08,9,0,5.0
ord_011973,cust_001421,PR,furniture,1386.41,179.18,credit_card,5,2023-01-25,2023-01-27,2023-02-01,2,0,5.0
ord_000825,cust_007984,CE,fashion,154.21,13.69,debit_card,1,2023-01-25,2023-02-01,2023-02-06,7,0,5.0
ord_006485,cust_004869,MG,garden_tools,171.79,8.92,boleto,1,2023-01-26,2023-01-30,2023-02-04,4,0,5.0
ord_011990,cust_001585,SP,beauty_health,126.23,14.62,credit_card,9,2023-01-26,2023-02-03,2023-02-08,8,0,2.0
ord_006544,cust_007961,RJ,beauty_health,131.61,9.01,credit_card,1,2023-01-26,2023-01-31,2023-02-05,5,0,5.0
ord_001669,cust_008927,PR,computers_accessories,849.3,97.84,credit_card,6,2023-01-26,2023-02-01,2023-02-06,6,0,5.0
ord_010622,cust_008142,SP,fashion,273.75,39.66,credit_card,6,2023-01-26,2023-02-03,2023-02-08,8,0,5.0
ord_004055,cust_007411,MG,computers_accessories,66.71,7.83,credit_card,8,2023-01-26,2023-01-28,2023-02-02,2,0,5.0
ord_010129,cust_002215,SP,computers_accessories,229.17,23.0,credit_card,5,2023-01-26,2023-02-02,2023-02-07,7,0,4.0
ord_009650,cust_002356,MG,computers_accessories,673.98,27.62,credit_card,4,2023-01-26,2023-02-02,2023-02-07,7,0,4.0
ord_010874,cust_006632,MG,sports_leisure,513.64,51.34,credit_card,2,2023-01-26,2023-02-01,2023-02-05,6,0,4.0
ord_001286,cust_007291,MG,beauty_health,50.36,1.86,boleto,1,2023-01-26,2023-02-02,2023-02-07,7,0,5.0
ord_010900,cust_008102,RS,sports_leisure,72.78,4.9,boleto,1,2023-01-27,2023-02-03,2023-02-08,7,0,4.0
ord_008710,cust_007218,RS,fashion,272.99,23.58,credit_card,5,2023-01-27,2023-02-02,2023-02-07,6,0,5.0
ord_006307,cust_001582,MG,toys,178.18,12.47,credit_card,1,2023-01-27,2023-02-03,2023-02-08,7,0,
ord_007822,cust_003239,SC,beauty_health,140.04,15.46,credit_card,1,2023-01-27,2023-02-05,2023-02-10,9,0,4.0
ord_000915,cust_004451,SP,fashion,209.36,15.29,credit_card,9,2023-01-27,2023-01-30,2023-02-04,3,0,5.0
ord_010650,cust_005681,SP,beauty_health,184.89,16.21,credit_card,3,2023-01-27,2023-02-01,2023-02-06,5,0,4.0
ord_009528,cust_007254,GO,computers_accessories,199.37,28.19,credit_card,2,2023-01-27,2023-02-03,2023-02-08,7,0,5.0
ord_009899,cust_007235,RJ,electronics,1430.74,71.4,credit_card,6,2023-01-27,2023-01-31,2023-02-04,4,0,5.0
ord_007932,cust_000906,SP,electronics,518.69,44.64,credit_card,5,2023-01-27,2023-01-30,2023-02-04,3,0,5.0
ord_003447,cust_008024,SP,beauty_health,205.01,12.96,boleto,1,2023-01-27,2023-01-31,2023-02-05,4,0,4.0
ord_011177,cust_005349,RS,fashion,368.25,40.42,voucher,1,2023-01-27,2023-02-02,2023-02-05,6,0,
ord_011759,cust_002811,RJ,sports_leisure,233.49,30.43,credit_card,2,2023-01-27,2023-02-05,2023-02-08,9,0,5.0
ord_008346,cust_000952,SP,sports_leisure,407.8,51.5,credit_card,9,2023-01-27,2023-02-03,2023-02-08,7,0,5.0
ord_004592,cust_008362,SP,fashion,202.22,8.28,credit_card,9,2023-01-27,2023-01-30,2023-02-04,3,0,5.0
ord_009122,cust_003708,CE,computers_accessories,667.24,50.02,boleto,1,2023-01-28,2023-02-01,2023-02-06,4,0,5.0
ord_001678,cust_004760,CE,fashion,71.94,8.07,credit_card,9,2023-01-28,2023-02-01,2023-02-06,4,0,5.0
ord_006405,cust_001790,PR,electronics,2510.31,335.08,credit_card,5,2023-01-28,2023-01-30,2023-02-04,2,0,5.0
ord_009611,cust_001665,SP,furniture,1813.87,241.13,boleto,1,2023-01-28,2023-02-04,2023-02-09,7,0,4.0
ord_010160,cust_004959,MG,books,23.59,2.96,credit_card,9,2023-01-28,2023-02-01,2023-02-06,4,0,5.0
ord_006945,cust_000968,BA,housewares,43.87,1.76,credit_card,1,2023-01-28,2023-01-30,2023-02-04,2,0,3.0
ord_002122,cust_004966,RJ,electronics,1210.6,38.83,voucher,1,2023-01-28,2023-02-02,2023-02-06,5,0,5.0
ord_006735,cust_001649,RJ,fashion,236.77,14.51,credit_card,1,2023-01-28,2023-02-04,2023-02-09,7,0,2.0
ord_001531,cust_003714,RJ,housewares,149.22,20.92,credit_card,5,2023-01-28,2023-02-03,2023-02-08,6,0,5.0
ord_004483,cust_005543,SP,garden_tools,174.13,19.98,credit_card,3,2023-01-28,2023-02-01,2023-02-06,4,0,3.0
ord_006459,cust_006875,MG,electronics,586.75,38.06,boleto,1,2023-01-28,2023-01-31,2023-02-05,3,0,3.0
ord_001926,cust_007898,GO,electronics,1439.39,140.91,credit_card,6,2023-01-28,2023-01-30,2023-02-04,2,0,4.0
ord_009901,cust_000978,SC,books,69.87,5.04,boleto,1,2023-01-28,2023-02-03,2023-02-08,6,0,4.0
ord_002692,cust_006626,SP,fashion,256.0,23.04,boleto,1,2023-01-28,2023-01-31,2023-02-05,3,0,5.0
ord_002250,cust_002090,SP,housewares,162.05,9.66,credit_card,7,2023-01-29,2023-02-04,2023-02-09,6,0,2.0
ord_010161,cust_000666,RJ,books,101.73,12.04,credit_card,7,2023-01-29,2023-02-03,2023-02-07,5,0,5.0
ord_000655,cust_006241,CE,garden_tools,314.77,24.75,credit_card,2,2023-01-29,2023-02-06,2023-02-11,8,0,2.0
ord_008417,cust_003359,PR,beauty_health,162.36,12.74,credit_card,6,2023-01-29,2023-02-06,2023-02-11,8,0,5.0
ord_005516,cust_000471,SP,sports_leisure,241.96,22.87,credit_card,5,2023-01-29,2023-02-07,2023-02-12,9,0,4.0
ord_010925,cust_004664,SP,beauty_health,26.71,1.38,credit_card,8,2023-01-29,2023-02-01,2023-02-06,3,0,5.0
ord_009855,cust_008408,GO,electronics,304.64,35.14,credit_card,4,2023-01-29,2023-02-01,2023-02-06,3,0,2.0
ord_002126,cust_002563,SC,housewares,110.15,4.46,credit_card,1,2023-01-29,2023-02-02,2023-02-07,4,0,1.0
ord_007425,cust_003262,MG,housewares,47.32,4.53,boleto,1,2023-01-29,2023-01-31,2023-02-05,2,0,4.0
